# Teff	logg	[Fe/H]	GALEX_FUV	GALEX_NUV	STROMGREN_u	SkyMapper_u	SDSS_u	GROUND_JOHNSON_U	SkyMapper_v	STROMGREN_v	TYCHO_B_MvB	GROUND_JOHNSON_B	STROMGREN_b	SDSS_g	PS1_g	SkyMapper_g	GaiaDR2v2_BP	TYCHO_V_MvB	STROMGREN_y	GROUND_JOHNSON_V	SkyMapper_r	SDSS_r	PS1_r	PS1_w	KEPLER_Kp	GaiaDR2v2_G	GROUND_COUSINS_R	NGTS_I	SDSS_i	PS1_i	SkyMapper_i	GaiaDR2v2_RP	GROUND_COUSINS_I	TESS	PS1_z	SDSS_z	SkyMapper_z	PS1_y	2MASS_J	2MASS_H	2MASS_Ks	WISE_RSR_W1	SPITZER_IRAC_36	SPITZER_IRAC_45	WISE_RSR_W2	WISE_RSR_W3	WISE_RSR_W4	HERSCHEL_PACS_BLUE	HERSCHEL_PACS_GREEN	HERSCHEL_PACS_RED
9.750000000000000000e+03	4.000000000000000000e+00	-5.000000000000000000e-01	1.109532883753487549e+12	7.874757773223531494e+11	5.729767488295235596e+11	5.777442032697645264e+11	6.546791056387768555e+11	7.413114468332615967e+11	9.813196643270469971e+11	1.234615743440233154e+12	1.114365733383312256e+12	1.052636037566184204e+12	9.571551567656768799e+11	9.056651477851760254e+11	8.397650493202189941e+11	7.439412720738072510e+11	6.742166772493352051e+11	6.549229669781468506e+11	6.007174314660314941e+11	6.029121103179488525e+11	4.245370412352246704e+11	4.136002560932067261e+11	4.098187755581458130e+11	4.062699493970969238e+11	4.501224745690307617e+11	4.134558184201532593e+11	3.619013384150352173e+11	3.176947119897744141e+11	2.285844259617265015e+11	2.242408024787912292e+11	2.036566405863139038e+11	2.115846882674129944e+11	1.950265930183335266e+11	2.195554341060651245e+11	1.476221425388650513e+11	1.371052221143371582e+11	1.300598011926653290e+11	1.156272003350889435e+11	4.982576778088433838e+10	1.804281922153318405e+10	6.764821765697229385e+09	1.295818006484618902e+09	1.039651638916787386e+09	4.199519740592588186e+08	3.821420987220745683e+08	2.146639805247388408e+07	1.159009949337881291e+06	7.476287919420267826e+03	1.467361770569275222e+03	4.006163631956344489e+02
9.750000000000000000e+03	4.500000000000000000e+00	-5.000000000000000000e-01	1.084557679868039062e+12	8.276434532773837891e+11	5.926826838336545410e+11	5.915481126443466797e+11	6.458465597369931641e+11	7.152788485583280029e+11	9.065798561329232178e+11	1.187259620991253418e+12	1.074678378157280273e+12	1.019703734546470337e+12	9.533358085808583984e+11	8.927079845124533691e+11	8.314256440221696777e+11	7.394795043233354492e+11	6.685585684896125488e+11	6.526055357124146729e+11	6.021775625744938965e+11	6.036908915835999756e+11	4.256336784193613892e+11	4.144489503740247192e+11	4.108156915310794067e+11	4.059125354208990479e+11	4.494285127861497803e+11	4.112008830782216187e+11	3.631774519503737183e+11	3.188900722809295654e+11	2.303488867877502136e+11	2.259920667405261536e+11	2.053513733355623779e+11	2.120706055956963806e+11	1.966678176811037292e+11	2.199550465410184021e+11	1.468645707987934265e+11	1.361935414277397308e+11	1.287991334322753143e+11	1.146001489430405731e+11	5.006491099954540253e+10	1.811470604201912308e+10	6.800229397113360405e+09	1.301190994443659782e+09	1.044200775181525111e+09	4.215277184014315605e+08	3.835776921020256281e+08	2.154983285451295599e+07	1.163010007072037552e+06	7.502932286165287223e+03	1.472933619319158879e+03	4.020816347920837188e+02
9.750000000000000000e+03	5.000000000000000000e+00	-5.000000000000000000e-01	1.014062807575308228e+12	8.801552841154624023e+11	6.197959308730377197e+11	6.140751497870642090e+11	6.486336528219095459e+11	7.004448368265379639e+11	8.434094581256040039e+11	1.130207689504372803e+12	1.030314469252141113e+12	9.828561436939476318e+11	9.444710808580863037e+11	8.751443904759093018e+11	8.192635494302685547e+11	7.323264003462907715e+11	6.612169495397910156e+11	6.487035348875028076e+11	6.028456197854593506e+11	6.034884327544385986e+11	4.265466887720958252e+11	4.151573636042805786e+11	4.116869295738366089e+11	4.049685638065416870e+11	4.479936393752504272e+11	4.083119733359206543e+11	3.644807414143641968e+11	3.202459629400758057e+11	2.324641584317908936e+11	2.280967840544030457e+11	2.073944545924866943e+11	2.128979555460541687e+11	1.986846203942628479e+11	2.206415546642804871e+11	1.468731367263632507e+11	1.358769081420692291e+11	1.280829642252407990e+11	1.135107333190401306e+11	5.034260285575054932e+10	1.823512613659928513e+10	6.842632945440832138e+09	1.307564497405594110e+09	1.049530081698188186e+09	4.234579197120534182e+08	3.853328041239345670e+08	2.164568871602180600e+07	1.168010055889955023e+06	7.530253873952394315e+03	1.478671348524514997e+03	4.037133817694144682e+02
1.000000000000000000e+04	0.000000000000000000e+00	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+04	5.000000000000000000e-01	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+04	1.000000000000000000e+00	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+04	1.500000000000000000e+00	-5.000000000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+04	2.000000000000000000e+00	-5.000000000000000000e-01	1.216462494444821045e+12	9.109152823808424072e+11	6.800545648581656494e+11	7.123723279517191162e+11	8.512555244380816650e+11	9.625194770178985596e+11	1.288338566443417236e+12	1.331467966472303711e+12	1.223232061010904053e+12	1.149947214705788330e+12	9.740931930693072510e+11	9.459146624270501709e+11	8.722867221144810791e+11	7.711745224258354492e+11	7.126045578433914795e+11	6.811736107072402344e+11	6.201715733015500488e+11	6.227969805918699951e+11	4.433097839894963989e+11	4.333386715138489990e+11	4.289140410662849121e+11	4.239862365380700073e+11	4.692970329252527466e+11	4.350546853649982910e+11	3.788164837586467896e+11	3.325612645401390381e+11	2.392415627195351562e+11	2.347021419026124573e+11	2.133106239250527039e+11	2.237893540003379517e+11	2.045810608056243896e+11	2.316595285661111145e+11	1.602427997660902405e+11	1.482502524616588135e+11	1.407561949012896118e+11	1.214407288857764893e+11	5.117249531889621735e+10	1.873933655499885941e+10	6.933184357077100754e+09	1.330711464966601849e+09	1.067640501550887108e+09	4.319491375892096162e+08	3.928548674745567441e+08	2.201104768062649295e+07	1.188010220061159926e+06	7.636550387345267154e+03	1.496296426486044084e+03	4.079816261607804790e+02
1.000000000000000000e+04	2.500000000000000000e+00	-5.000000000000000000e-01	1.283249257260516113e+12	8.818874147925153809e+11	6.421783806114016113e+11	6.704635032950302734e+11	8.100654359667246094e+11	9.292065837513793945e+11	1.272724208051312744e+12	1.370793695335277344e+12	1.249913517187789307e+12	1.173334624824381592e+12	9.999365511551158447e+11	9.676105850765449219e+11	8.908172574654105225e+11	7.852290437505997314e+11	7.213001846645916748e+11	6.904351623137365723e+11	6.272370679380218506e+11	6.303381022551993408e+11	4.449750078674198608e+11	4.343636931310371094e+11	4.300017408636636353e+11	4.272160970074935913e+11	4.737602316850581665e+11	4.389973176492237549e+11	3.791741086609284058e+11	3.329210069689255371e+11	2.380010530780662231e+11	2.334381456832374573e+11	2.119306068149169312e+11	2.227687296730661316e+11	2.031331791658415222e+11	2.310268398267103271e+11	1.590088733180954590e+11	1.474116765826336975e+11	1.402044907661176147e+11	1.218456814045084686e+11	5.116386595320735168e+10	1.864819377943297577e+10	6.906907816521168709e+09	1.323351788782328606e+09	1.061382095977846742e+09	4.291553966392472386e+08	3.903598331306732893e+08	2.186850564568641409e+07	1.180010124611374456e+06	7.601571981003091423e+03	1.490693000450610725e+03	4.066148543639833974e+02
1.000000000000000000e+04	3.000000000000000000e+00	-5.000000000000000000e-01	1.335177308929062256e+12	8.779014823036516113e+11	6.279793927292756348e+11	6.487953059273668213e+11	7.758021778797177734e+11	8.920387172804055176e+11	1.222834601400853271e+12	1.375736989795918701e+12	1.247843138110665039e+12	1.171635813796440918e+12	1.011364067656765991e+12	9.738842390481876221e+11	8.969052457055366211e+11	7.901361048943472900e+11	7.228642752087092285e+11	6.934364063789632568e+11	6.302719904648397217e+11	6.334830166238186035e+11	4.453930443459411621e+11	4.343779634247395630e+11	4.301051710741968384e+11	4.281548360376047363e+11	4.750768279168501587e+11	4.395250096040105591e+11	3.790790490640772705e+11	3.327736533989932251e+11	2.375229317080999146e+11	2.329566341349145508e+11	2.113802279892000427e+11	2.218484122028372803e+11	2.024910030569860229e+11	2.302703165470062866e+11	1.572117961687914429e+11	1.458980917232646484e+11	1.387792738509900513e+11	1.215456891826869354e+11	5.116704763722010040e+10	1.857477898634391403e+10	6.900688919784132957e+09	1.321035018465889215e+09	1.059439333882892966e+09	4.282001682645241022e+08	3.895387779050989747e+08	2.183060125238507241e+07	1.178010137306906050e+06	7.597736545121759264e+03	1.490083009122398607e+03	4.067133598551220075e+02
1.000000000000000000e+04	3.500000000000000000e+00	-5.000000000000000000e-01	1.372873956679983398e+12	8.908324169114154053e+11	6.280729137978518066e+11	6.403326737437062988e+11	7.469420414680888672e+11	8.532314052734154053e+11	1.152056241666437744e+12	1.358644096209912598e+12	1.228086065317198242e+12	1.154928654383535645e+12	1.015892450495049927e+12	9.717864759197181396e+11	8.966556385926784668e+11	7.908060050056250000e+11	7.210297506216668701e+11	6.939343234476317139e+11	6.323118593563770752e+11	6.353540565717563477e+11	4.459651483567514038e+11	4.346333882723082886e+11	4.304708021040701294e+11	4.284382349415555420e+11	4.753519905650968628e+11	4.386415494789953613e+11	3.794686623323179932e+11	3.330100226939431763e+11	2.379515278133735657e+11	2.333792325817043762e+11	2.117420097904148560e+11	2.213758579927102966e+11	2.027447637425502014e+11	2.298537296810344238e+11	1.554063100834165039e+11	1.442547245261536865e+11	1.370531832898866272e+11	1.209060980479027863e+11	5.124956352225139618e+10	1.853769112725226974e+10	6.911069102966184616e+09	1.322242731981316566e+09	1.060476756766979933e+09	4.283590681113135219e+08	3.897358981878726482e+08	2.185187044312660769e+07	1.180010116653160658e+06	7.608124687271136281e+03	1.492567290837670043e+03	4.074777402982754211e+02
1.000000000000000000e+04	4.000000000000000000e+00	-5.000000000000000000e-01	1.392922603647384766e+12	9.176181720834406738e+11	6.381540484714954834e+11	6.425744807167084961e+11	7.253498338436384277e+11	8.170199237704642334e+11	1.072131733849276123e+12	1.325398651603498535e+12	1.196610508422003906e+12	1.128641685633787598e+12	1.016839315181518677e+12	9.642885536014603271e+11	8.925378849632851562e+11	7.891446933028278809e+11	7.173130610261267090e+11	6.932997326064991455e+11	6.343924314660316162e+11	6.370145312896042480e+11	4.470239543940438232e+11	4.353959714415679321e+11	4.313638559959279175e+11	4.285488712311418457e+11	4.753004575895759277e+11	4.371107824815009766e+11	3.804846566342076416e+11	3.338482693464471436e+11	2.391364970677659302e+11	2.345511264773614807e+11	2.128624279932402954e+11	2.214169770176681519e+11	2.037730662731391296e+11	2.298855537759898987e+11	1.539929569413987122e+11	1.428644652755832214e+11	1.354322799659299316e+11	1.200803180581320190e+11	5.141218237022277832e+10	1.854625440470881653e+10	6.933760631394549370e+09	1.325588225170547724e+09	1.063317041163617253e+09	4.292207653301550746e+08	3.905474286274338961e+08	2.190792543362088501e+07	1.182010112875899300e+06	7.625065738676144065e+03	1.496537131626788096e+03	4.085100952213756500e+02
1.000000000000000000e+04	4.500000000000000000e+00	-5.000000000000000000e-01	1.387012188608650146e+12	9.572489087703005371e+11	6.561362090333240967e+11	6.541075000736934814e+11	7.128616699942426758e+11	7.870089044835831299e+11	9.920801139748375244e+11	1.279322995626822021e+12	1.157134345538502441e+12	1.095972788787746826e+12	1.014728176567657349e+12	9.525324653954687500e+11	8.853576828354523926e+11	7.856563282434121094e+11	7.121860353011442871e+11	6.917429201429615479e+11	6.365550357568540039e+11	6.385129854248527832e+11	4.484014598398659668e+11	4.364774703615195923e+11	4.325971222925902100e+11	4.284849105976320190e+11	4.749909914256302490e+11	4.351214216600772705e+11	3.819300852928243408e+11	3.351790951518980713e+11	2.408926499464649963e+11	2.362898953299010315e+11	2.145318363659335632e+11	2.218871010114159851e+11	2.053812991547509766e+11	2.303011484897139893e+11	1.531488403568182678e+11	1.418930282576042480e+11	1.341211877497268982e+11	1.190884931446317139e+11	5.163741567718184662e+10	1.860037128716645432e+10	6.964885355778366089e+09	1.330257931041024923e+09	1.067298164159496903e+09	4.305644225122380853e+08	3.917730003735437393e+08	2.197977017618587986e+07	1.186010165940600913e+06	7.646512043091556734e+03	1.500683362572160149e+03	4.097454067297045412e+02
1.000000000000000000e+04	5.000000000000000000e+00	-5.000000000000000000e-01	1.340674766092612061e+12	1.010098270019542603e+12	6.815119113191958008e+11	6.744299614914229736e+11	7.116920380126005859e+11	7.674258848172052002e+11	9.216691231499951172e+11	1.222872157434401855e+12	1.112494084255964600e+12	1.059107253665663330e+12	1.008472112211221558e+12	9.364173213090227051e+11	8.747023067828216553e+11	7.798277720462938232e+11	7.055227091402921143e+11	6.888396677401593018e+11	6.382875744934451904e+11	6.393506794706794434e+11	4.497061554964974976e+11	4.374940928024245605e+11	4.337890677643735962e+11	4.279319399644818115e+11	4.740721787736731567e+11	4.325495892006579590e+11	3.834614910249126587e+11	3.367263774321645508e+11	2.430024319129516296e+11	2.383832756367519226e+11	2.165423713270965881e+11	2.226588900717275085e+11	2.073535181626206970e+11	2.309756323342669983e+11	1.529669420598759155e+11	1.414247136262438965e+11	1.332558647341301727e+11	1.179639959577723541e+11	5.189987703249822235e+10	1.869931829596790695e+10	7.002653926279854774e+09	1.335906473266943932e+09	1.072083618622166991e+09	4.322877444746903181e+08	3.933449262494980693e+08	2.207245162865682319e+07	1.190010226258739363e+06	7.671794160130856653e+03	1.505556582729106822e+03	4.111091724267340624e+02
